station,epoch,unit,unit_id,windows,events,tails,component,group,loss,grad_norm,base_grad_norm,dual_base_grad_norm,ratio_base,ratio_dual_base,cosine_base,cosine_dual_base
Boston,50,batch,8,256,15,15,tail,temporal,0.004093936178833246,0.0008182315366295709,0.00026598290792836503,0.000541186296050772,3.076256076010487,1.5119221284805178,0.9255460781867703,0.9122587956152062
Boston,50,batch,8,256,15,15,body,temporal,0.0008344207890331745,0.0002469508333661724,0.00026598290792836503,0.000541186296050772,0.9284462497593328,0.45631390737027167,0.9997456240553518,0.9983140237169406
Boston,50,batch,8,256,15,15,excess,temporal,0.00012252668966539204,2.0609919707982846e-05,0.00026598290792836503,0.000541186296050772,0.07748588008344334,0.03808285586383234,0.2853904704702124,0.3252233033932314
Boston,50,batch,8,256,15,15,gate,temporal,0.0008468530722893775,4.404602705934274e-05,0.00026598290792836503,0.000541186296050772,0.16559720849132642,0.08138792016864098,0.7268314658803927,0.7006317245721264
Boston,50,batch,8,256,15,15,amp_true,temporal,0.003565507708117366,0.0007027004374778414,0.00026598290792836503,0.000541186296050772,2.6419007256928473,1.2984446254565114,0.6857597023058775,0.6571745681346415
Boston,50,batch,8,256,15,15,dual_base,temporal,0.0025051916018128395,0.000541186296050772,0.00026598290792836503,0.000541186296050772,2.0346656868512967,1.0,0.9991176694017547,1.0000000000000004
Boston,50,batch,8,256,15,15,base,excess,0.0010022909846156836,0.0011660662592035348,0.0011660662592035348,0.003695229826519048,1.0,0.3155598742019204,0.9999999999999999,0.998587174753679
Boston,50,batch,8,256,15,15,tail,excess,0.004093936178833246,0.02332320738544218,0.0011660662592035348,0.003695229826519048,20.00161414615733,6.311706843796758,0.9999970349452689,0.9985761368653796
Boston,50,batch,8,256,15,15,body,excess,0.0008344207890331745,0.0,0.0011660662592035348,0.003695229826519048,0.0,0.0,,
Boston,50,batch,8,256,15,15,excess,excess,0.00012252668966539204,0.0012683606263568761,0.0011660662592035348,0.003695229826519048,1.0877260330156642,0.34324269014457687,0.9969846563682202,0.9996967765221604
Boston,50,batch,8,256,15,15,gate,excess,0.0008468530722893775,0.0,0.0011660662592035348,0.003695229826519048,0.0,0.0,,
Boston,50,batch,8,256,15,15,amp_true,excess,0.003565507708117366,0.008960631626630283,0.0011660662592035348,0.003695229826519048,7.684496104664512,2.4249186240930807,0.3852575483429475,0.33714121531343955
Boston,50,batch,8,256,15,15,dual_base,excess,0.0025051916018128395,0.003695229826519048,0.0011660662592035348,0.003695229826519048,3.168970714445526,1.0,0.998587174753679,1.0
Boston,50,batch,8,256,15,15,base,full,0.0010022909846156836,0.01580535169334327,0.01580535169334327,0.03342214666732121,1.0,0.4729005545534598,1.0000000000000002,0.9884823988623674
Boston,50,batch,8,256,15,15,tail,full,0.004093936178833246,0.07333213586769283,0.01580535169334327,0.03342214666732121,4.63970288611661,2.194118067807833,0.6946326142222784,0.7501689263615203
Boston,50,batch,8,256,15,15,body,full,0.0008344207890331745,0.014708261818056387,0.01580535169334327,0.03342214666732121,0.930587443002047,0.44007531785615417,0.988735034638747,0.9627522110934335
Boston,50,batch,8,256,15,15,excess,full,0.00012252668966539204,0.0029006984481458028,0.01580535169334327,0.03342214666732121,0.18352634629240727,0.0867897109368497,0.15990898489885508,0.24394538722338566
Boston,50,batch,8,256,15,15,gate,full,0.0008468530722893775,0.010140281489052246,0.01580535169334327,0.03342214666732121,0.6415726575273248,0.3034000655310089,0.346970421609887,0.4381280552020682
Boston,50,batch,8,256,15,15,amp_true,full,0.003565507708117366,0.049685378681416016,0.01580535169334327,0.03342214666732121,3.1435794435591062,1.486600462141958,0.5116791490607945,0.5109455084253605
Boston,50,batch,8,256,15,15,dual_base,full,0.0025051916018128395,0.03342214666732121,0.01580535169334327,0.03342214666732121,2.114609488974396,1.0,0.9884823988623674,0.9999999999999998
Boston,50,batch,9,256,22,22,base,shared,0.0012794958893209696,0.017547238961216557,0.017547238961216557,0.047789363024009206,1.0,0.36717875800941074,0.9999999999999998,0.9776380414908198
Boston,50,batch,9,256,22,22,tail,shared,0.0070035215467214584,0.15957013601275388,0.017547238961216557,0.047789363024009206,9.093746108173523,3.339030401652067,0.7645099295808055,0.8556606280757132
Boston,50,batch,9,256,22,22,body,shared,0.0010308022610843182,0.014373873964065738,0.017547238961216557,0.047789363024009206,0.8191530300485057,0.3007755921928559,0.9595050892520777,0.9009249042644925
Boston,50,batch,9,256,22,22,excess,shared,0.000183427517185919,0.003702222442901803,0.017547238961216557,0.047789363024009206,0.21098603894804008,0.07746959173826652,0.6332155650046729,0.7125423602019328
Boston,50,batch,9,256,22,22,gate,shared,0.0013601247919723392,0.028507633581095895,0.017547238961216557,0.047789363024009206,1.6246221781161319,0.596526753595225,0.7499656613100267,0.8702985389096123
Boston,50,batch,9,256,22,22,amp_true,shared,0.009567459113895893,0.15146275344700333,0.017547238961216557,0.047789363024009206,8.631714298857554,3.1693821357465883,0.65340137702952,0.7516343855055476
Boston,50,batch,9,256,22,22,dual_base,shared,0.003357215551659465,0.047789363024009206,0.017547238961216557,0.047789363024009206,2.7234690956015766,1.0,0.9776380414908198,0.9999999999999998
Boston,50,batch,9,256,22,22,base,temporal,0.0012794958893209696,0.0002926883794087472,0.0002926883794087472,0.0007471262539011504,1.0,0.39175223448575497,0.9999999999999999,0.9928965565891493
Boston,50,batch,9,256,22,22,tail,temporal,0.0070035215467214584,0.002139136173038174,0.0002926883794087472,0.0007471262539011504,7.30857910163496,2.8631521939813873,0.7851671210256813,0.8513664084651438
Boston,50,batch,9,256,22,22,body,temporal,0.0010308022610843182,0.00024815091869775094,0.0002926883794087472,0.0007471262539011504,0.8478331773848852,0.3321405417116863,0.97890046453817,0.9483252778685116
