station,epoch,unit,component,group,weight,weighted_loss_n,weighted_loss_mean,weighted_loss_median,weighted_loss_min,weighted_loss_max,weighted_grad_norm_n,weighted_grad_norm_mean,weighted_grad_norm_median,weighted_grad_norm_min,weighted_grad_norm_max,weighted_ratio_base_n,weighted_ratio_base_mean,weighted_ratio_base_median,weighted_ratio_base_min,weighted_ratio_base_max,weighted_ratio_dual_base_n,weighted_ratio_dual_base_mean,weighted_ratio_dual_base_median,weighted_ratio_dual_base_min,weighted_ratio_dual_base_max
Boston,50,accum4,tail,shared,0.1,4,0.00031325087693403477,0.000312662820215337,0.0002484332711901516,0.0003792445961153135,4,0.007261085236168998,0.007271474003305151,0.005842994098286905,0.008658398839778784,4,0.5985681406309206,0.5850347041160449,0.5270333352055485,0.6971698190860439,4,0.279894823828428,0.27227821648866435,0.24032833854855987,0.33469452378782355
Boston,50,accum4,tail,temporal,0.01,4,3.132508769340347e-05,3.12662820215337e-05,2.4843327119015156e-05,3.792445961153135e-05,4,1.041933081461625e-05,1.0435768915965878e-05,8.151004104725588e-06,1.2654781321807662e-05,4,0.04851452036756369,0.04719222210321401,0.040703404058705844,0.0589702332051209,4,0.023419690101535662,0.02294569955239426,0.01885683145533338,0.02893052984602075
Boston,50,accum4,tail,temporal,0.025,4,7.831271923350869e-05,7.816570505383425e-05,6.21083177975379e-05,9.481114902882838e-05,4,2.604832703654063e-05,2.6089422289914693e-05,2.0377510261813974e-05,3.163695330451915e-05,4,0.12128630091890924,0.11798055525803502,0.10175851014676461,0.14742558301280226,4,0.058549225253839154,0.05736424888098565,0.04714207863833345,0.07232632461505188
Boston,50,accum4,tail,temporal,0.05,4,0.00015662543846701739,0.0001563314101076685,0.0001242166355950758,0.00018962229805765676,4,5.209665407308126e-05,5.217884457982939e-05,4.075502052362795e-05,6.32739066090383e-05,4,0.24257260183781848,0.23596111051607005,0.20351702029352922,0.2948511660256045,4,0.11709845050767831,0.1147284977619713,0.0942841572766669,0.14465264923010376
Boston,50,accum4,tail,temporal,0.1,4,0.00031325087693403477,0.000312662820215337,0.0002484332711901516,0.0003792445961153135,4,0.00010419330814616251,0.00010435768915965877,8.15100410472559e-05,0.0001265478132180766,4,0.48514520367563696,0.4719222210321401,0.40703404058705844,0.589702332051209,4,0.23419690101535662,0.2294569955239426,0.1885683145533338,0.2893052984602075
Boston,50,batch,amp_true,excess,0.0001,16,3.779958540690132e-07,3.304616664536298e-07,1.2410640483722091e-07,9.567459113895893e-07,16,2.9080311970564343e-06,2.628032674146455e-06,4.72717842929676e-07,5.581801895318166e-06,16,0.005407802430641934,0.004707945789965262,0.0007684496104664512,0.011217427681343647,16,0.002010371046960992,0.001975053305303815,0.0002424918624093081,0.0034005226180226604
Boston,50,batch,amp_true,excess,0.0003,16,1.1339875622070395e-06,9.91384999360889e-07,3.723192145116627e-07,2.870237734168768e-06,16,8.724093591169303e-06,7.884098022439366e-06,1.418153528789028e-06,1.67454056859545e-05,16,0.0162234072919258,0.014123837369895784,0.0023053488313993535,0.03365228304403094,16,0.006031113140882975,0.005925159915911444,0.0007274755872279242,0.01020156785406798
Boston,50,batch,amp_true,excess,0.0007,16,2.645970978483092e-06,2.313231665175408e-06,8.687448338605463e-07,6.697221379727125e-06,16,2.0356218379395038e-05,1.8396228719025183e-05,3.309024900507732e-06,3.907261326722716e-05,16,0.03785461701449354,0.032955620529756834,0.005379147273265159,0.07852199376940552,16,0.014072597328726942,0.013825373137126704,0.0016974430368651564,0.02380365832615862
Boston,50,batch,amp_true,excess,0.001,16,3.7799585406901313e-06,3.304616664536297e-06,1.241064048372209e-06,9.567459113895893e-06,16,2.908031197056434e-05,2.6280326741464552e-05,4.72717842929676e-06,5.581801895318166e-05,16,0.05407802430641934,0.04707945789965262,0.007684496104664512,0.11217427681343646,16,0.020103710469609917,0.01975053305303815,0.002424918624093081,0.034005226180226604
Boston,50,batch,amp_true,excess,0.003,16,1.1339875622070396e-05,9.913849993608892e-06,3.723192145116627e-06,2.870237734168768e-05,16,8.724093591169303e-05,7.884098022439365e-05,1.418153528789028e-05,0.000167454056859545,16,0.162234072919258,0.14123837369895786,0.023053488313993536,0.3365228304403094,16,0.06031113140882975,0.059251599159114446,0.007274755872279242,0.1020156785406798
Boston,50,batch,amp_true,full,0.0001,16,3.779958540690132e-07,3.304616664536298e-07,1.2410640483722091e-07,9.567459113895893e-07,16,9.042127439509789e-06,8.532660084170256e-06,2.194609537759632e-06,2.0061284762530864e-05,16,0.0006270608367413586,0.0005891109767271243,0.00016574074040483298,0.0014647067064121292,16,0.0002926451268962173,0.00028445926489734444,7.348987617842444e-05,0.000653512033137194
Boston,50,batch,amp_true,full,0.0003,16,1.1339875622070395e-06,9.91384999360889e-07,3.723192145116627e-07,2.870237734168768e-06,16,2.7126382318529365e-05,2.5597980252510767e-05,6.583828613278896e-06,6.018385428759258e-05,16,0.0018811825102240751,0.0017673329301813728,0.0004972222212144988,0.004394120119236387,16,0.0008779353806886518,0.0008533777946920331,0.00022046962853527327,0.0019605360994115815
Boston,50,batch,amp_true,full,0.0007,16,2.645970978483092e-06,2.313231665175408e-06,8.687448338605463e-07,6.697221379727125e-06,16,6.329489207656852e-05,5.972862058919179e-05,1.5362266764317426e-05,0.00014042899333771604,16,0.004389425857189509,0.0041237768370898705,0.0011601851828338307,0.010252946944884904,16,0.0020485158882735206,0.0019912148542814106,0.000514429133248971,0.004574584231960358
Boston,50,batch,amp_true,full,0.001,16,3.7799585406901313e-06,3.304616664536297e-06,1.241064048372209e-06,9.567459113895893e-06,16,9.042127439509788e-05,8.532660084170255e-05,2.194609537759632e-05,0.00020061284762530862,16,0.006270608367413584,0.005891109767271243,0.0016574074040483298,0.014647067064121291,16,0.002926451268962173,0.002844592648973444,0.0007348987617842443,0.00653512033137194
Boston,50,batch,amp_true,full,0.003,16,1.1339875622070396e-05,9.913849993608892e-06,3.723192145116627e-06,2.870237734168768e-05,16,0.0002712638231852937,0.0002559798025251077,6.583828613278896e-05,0.0006018385428759259,16,0.018811825102240755,0.01767332930181373,0.004972222212144989,0.043941201192363874,16,0.00877935380688652,0.008533777946920333,0.002204696285352733,0.01960536099411582
Boston,50,batch,amp_true,shared,0.0001,16,3.779958540690132e-07,3.304616664536298e-07,1.2410640483722091e-07,9.567459113895893e-07,16,8.476390855294051e-06,7.521603784661841e-06,1.5720007761762066e-06,1.9269110875304433e-05,16,0.0006533850304141881,0.0005906468966597304,0.00011392852403401111,0.0015147163298619437,16,0.00030109305765547664,0.00028446309363046047,4.919539509530283e-05,0.0006651542658924576
Boston,50,batch,amp_true,shared,0.0003,16,1.1339875622070395e-06,9.91384999360889e-07,3.723192145116627e-07,2.870237734168768e-06,16,2.5429172565882147e-05,2.256481135398552e-05,4.716002328528619e-06,5.7807332625913294e-05,16,0.001960155091242564,0.001771940689979191,0.0003417855721020333,0.00454414898958583,16,0.00090327917296643,0.0008533892808913812,0.00014758618528590845,0.001995462797677373
Boston,50,batch,amp_true,shared,0.0007,16,2.645970978483092e-06,2.313231665175408e-06,8.687448338605463e-07,6.697221379727125e-06,16,5.933473598705835e-05,5.2651226492632884e-05,1.1004005433233445e-05,0.00013488377612713102,16,0.004573695212899317,0.004134528276618112,0.0007974996682380777,0.010603014309033605,16,0.0021076514035883367,0.001991241655413223,0.00034436776566711976,0.004656079861247203
Boston,50,batch,amp_true,shared,0.001,16,3.7799585406901313e-06,3.304616664536297e-06,1.241064048372209e-06,9.567459113895893e-06,16,8.47639085529405e-05,7.521603784661841e-05,1.5720007761762064e-05,0.00019269110875304432,16,0.006533850304141881,0.005906468966597304,0.001139285240340111,0.015147163298619436,16,0.003010930576554767,0.0028446309363046045,0.0004919539509530283,0.006651542658924576
Boston,50,batch,amp_true,shared,0.003,16,1.1339875622070396e-05,9.913849993608892e-06,3.723192145116627e-06,2.870237734168768e-05,16,0.00025429172565882147,0.00022564811353985523,4.716002328528619e-05,0.000578073326259133,16,0.019601550912425644,0.01771940689979191,0.0034178557210203333,0.045441489895858306,16,0.0090327917296643,0.008533892808913812,0.0014758618528590848,0.01995462797677373
Boston,50,batch,amp_true,temporal,0.0001,16,3.779958540690132e-07,3.304616664536298e-07,1.2410640483722091e-07,9.567459113895893e-07,16,1.1068588089529287e-07,1.0152508312647397e-07,1.844382851897621e-08,2.2638989891261964e-07,16,0.0005154247176717957,0.0005285911785749396,7.549943479420305e-05,0.001073619322157003,16,0.0002491394747900429,0.0002577283889385097,3.315228442490429e-05,0.0004845549719232514
Boston,50,batch,amp_true,temporal,0.0003,16,1.1339875622070395e-06,9.91384999360889e-07,3.723192145116627e-07,2.870237734168768e-06,16,3.320576426858785e-07,3.0457524937942186e-07,5.533148555692862e-08,6.791696967378588e-07,16,0.001546274153015387,0.0015857735357248186,0.0002264983043826091,0.003220857966471008,16,0.0007474184243701285,0.0007731851668155289,9.945685327471285e-05,0.001453664915769754
Boston,50,batch,amp_true,temporal,0.0007,16,2.645970978483092e-06,2.313231665175408e-06,8.687448338605463e-07,6.697221379727125e-06,16,7.7480116626705e-07,7.106755818853177e-07,1.2910679963283346e-07,1.5847292923883373e-06,16,0.0036079730237025703,0.003700138250024577,0.0005284960435594212,0.00751533525509902,16,0.0017439763235302997,0.0018040987225695676,0.00023206599097433002,0.0033918848034627594
Boston,50,batch,amp_true,temporal,0.001,16,3.7799585406901313e-06,3.304616664536297e-06,1.241064048372209e-06,9.567459113895893e-06,16,1.1068588089529286e-06,1.0152508312647396e-06,1.844382851897621e-07,2.263898989126196e-06,16,0.005154247176717957,0.005285911785749396,0.0007549943479420304,0.010736193221570028,16,0.0024913947479004283,0.0025772838893850965,0.0003315228442490429,0.004845549719232514
Boston,50,batch,amp_true,temporal,0.003,16,1.1339875622070396e-05,9.913849993608892e-06,3.723192145116627e-06,2.870237734168768e-05,16,3.320576426858786e-06,3.045752493794219e-06,5.533148555692862e-07,6.791696967378588e-06,16,0.01546274153015387,0.015857735357248187,0.002264983043826091,0.03220857966471009,16,0.007474184243701285,0.007731851668155289,0.0009945685327471287,0.014536649157697541
Boston,50,batch,body,excess,1.0,16,0.0009179441804008093,0.0008796110632829368,0.0008010723395273089,0.00111946533434093,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0
Boston,50,batch,body,full,1.0,16,0.0009179441804008093,0.0008796110632829368,0.0008010723395273089,0.00111946533434093,16,0.013280864722511106,0.01361720752642201,0.008845792149061468,0.017483086250981036,16,0.9164698806767505,0.941563607414027,0.7167205691355166,0.9878651139390027,16,0.4358583514411546,0.45322271095729494,0.3197810962949242,0.5023443306730325
Boston,50,batch,body,shared,1.0,16,0.0009179441804008093,0.0008796110632829368,0.0008010723395273089,0.00111946533434093,16,0.011679681404804697,0.012052281555486263,0.007365966588069762,0.015965893750369844,16,0.9004810984216352,0.9282936167081348,0.6812248805115235,0.9863260299065201,16,0.4248160297212007,0.445533259301082,0.2991448803787693,0.5027283454045504
Boston,50,batch,body,temporal,1.0,16,0.0009179441804008093,0.0008796110632829368,0.0008010723395273089,0.00111946533434093,16,0.00020246876730065978,0.00020831301020253566,0.00012458993473404633,0.00024815091869775094,16,0.9239891516403834,0.9422356768091019,0.7641750518643432,0.9881838625524586,16,0.45271941883922096,0.4654655945607793,0.3321405417116863,0.5283576478461436
Boston,50,batch,excess,excess,2.0,16,0.00016288120878016343,0.00013999094517203048,3.6438221286516637e-05,0.000366855034371838,16,0.001103609547793399,0.0009716997192738368,8.367433249451273e-05,0.0025367212527137523,16,1.7504385519815127,1.6228570944511327,1.1663425506752527,3.048246374765141,16,0.6305698719599281,0.6192624906149906,0.539506093254631,0.755283208213393
Boston,50,batch,excess,full,2.0,16,0.00016288120878016343,0.00013999094517203048,3.6438221286516637e-05,0.000366855034371838,16,0.003776686631253167,0.003437062505802866,0.0004579511446438272,0.007898055178939593,16,0.2637689976979194,0.27866847571579223,0.03787258158491113,0.6040947141446181,16,0.12217081360208601,0.1348643330050301,0.019298314920556666,0.2695305231551251
Boston,50,batch,excess,shared,2.0,16,0.00016288120878016343,0.00013999094517203048,3.6438221286516637e-05,0.000366855034371838,16,0.003586820834632936,0.003243532473783622,0.0004502419982211669,0.0076506011649865036,16,0.27849211607276003,0.2806920835011659,0.04335239589270399,0.6294709080573916,16,0.12712996150032613,0.1355218868491213,0.022271571266641203,0.2764182649220757
Boston,50,batch,excess,temporal,2.0,16,0.00016288120878016343,0.00013999094517203048,3.6438221286516637e-05,0.000366855034371838,16,3.8719954709195157e-05,3.7409513223957744e-05,5.195981695282052e-06,9.184053967674963e-05,16,0.1784827434323951,0.1506743927928217,0.028167692714809758,0.4269509378217917,16,0.08503262970078643,0.07713564910494276,0.01471075005196603,0.19269511587515045
Boston,50,batch,gate,excess,0.5,16,0.00036739638107974315,0.0003988726093666628,0.00020447532006073743,0.0006800623959861696,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0
Boston,50,batch,gate,full,0.5,16,0.00036739638107974315,0.0003988726093666628,0.00020447532006073743,0.0006800623959861696,16,0.004357374474246917,0.003557345724952931,0.0017680003850919811,0.0144322129793266,16,0.2867718176861638,0.24633118483264296,0.1409509286843347,0.7433071396882169,16,0.13205526694847652,0.12073157459951336,0.06903446220401532,0.2852487220946683
Boston,50,batch,gate,shared,0.5,16,0.00036739638107974315,0.0003988726093666628,0.00020447532006073743,0.0006800623959861696,16,0.004300194492471929,0.003529760250001534,0.0017577374800993937,0.014253816790547947,16,0.3166586625766123,0.27789280020528045,0.15383547696246994,0.8123110890580659,16,0.14385664455525543,0.13536601642458834,0.07447516179741795,0.2982633767976125
Boston,50,batch,gate,temporal,0.5,16,0.00036739638107974315,0.0003988726093666628,0.00020447532006073743,0.0006800623959861696,16,4.0045084405953195e-05,2.5997939795232516e-05,3.5865505450106046e-06,0.0001625167033711095,16,0.17199360629004046,0.12017179594798752,0.0156250387782733,0.5552550589791286,16,0.07999028765173156,0.05929305555289684,0.00780762015113893,0.21752241006459333
Boston,50,batch,tail,excess,0.01,16,3.132508769340347e-05,2.8629865264520047e-05,1.0234860237687826e-05,7.003521546721459e-05,16,0.00012741345484538325,0.00012187657253372432,1.1238324694066674e-05,0.0002397521110526851,16,0.2026620827405684,0.20000313138579068,0.1980724164519724,0.22826618201466278,16,0.07570704484399036,0.07626694136345193,0.0490776504795979,0.10558733024837609
Boston,50,batch,tail,excess,0.025,16,7.831271923350869e-05,7.157466316130013e-05,2.5587150594219567e-05,0.00017508803866803647,16,0.0003185336371134581,0.0003046914313343109,2.8095811735166685e-05,0.0005993802776317128,16,0.506655206851421,0.5000078284644768,0.49518104112993105,0.570665455036657,16,0.18926761210997592,0.19066735340862984,0.12269412619899474,0.26396832562094025
Boston,50,batch,tail,excess,0.05,16,0.00015662543846701739,0.00014314932632260026,5.1174301188439133e-05,0.00035017607733607293,16,0.0006370672742269162,0.0006093828626686218,5.619162347033337e-05,0.0011987605552634256,16,1.013310413702842,1.0000156569289536,0.9903620822598621,1.141330910073314,16,0.37853522421995184,0.38133470681725967,0.24538825239798948,0.5279366512418805
Boston,50,batch,tail,excess,0.1,16,0.00031325087693403477,0.0002862986526452005,0.00010234860237687827,0.0007003521546721459,16,0.0012741345484538324,0.0012187657253372435,0.00011238324694066674,0.0023975211105268512,16,2.026620827405684,2.000031313857907,1.9807241645197242,2.282661820146628,16,0.7570704484399037,0.7626694136345193,0.49077650479597895,1.055873302483761
Boston,50,batch,tail,full,0.01,16,3.132508769340347e-05,2.8629865264520047e-05,1.0234860237687826e-05,7.003521546721459e-05,16,0.0008140488233703198,0.0007356420953067481,0.00021829312092240587,0.0016484967582733481,16,0.05553833822660562,0.05158057746564007,0.016410064237933474,0.11157818583317684,16,0.02584456785418315,0.02527065657662065,0.008330682844257212,0.04978313184365388
Boston,50,batch,tail,full,0.025,16,7.831271923350869e-05,7.157466316130013e-05,2.5587150594219567e-05,0.00017508803866803647,16,0.0020351220584257992,0.0018391052382668702,0.0005457328023060146,0.004121241895683371,16,0.13884584556651408,0.1289514436641002,0.04102516059483369,0.2789454645829421,16,0.06461141963545788,0.06317664144155162,0.020826707110643033,0.1244578296091347
Boston,50,batch,tail,full,0.05,16,0.00015662543846701739,0.00014314932632260026,5.1174301188439133e-05,0.00035017607733607293,16,0.0040702441168515985,0.0036782104765337403,0.0010914656046120293,0.008242483791366741,16,0.27769169113302816,0.2579028873282004,0.08205032118966737,0.5578909291658842,16,0.12922283927091577,0.12635328288310324,0.041653414221286066,0.2489156592182694
Boston,50,batch,tail,full,0.1,16,0.00031325087693403477,0.0002862986526452005,0.00010234860237687827,0.0007003521546721459,16,0.008140488233703197,0.007356420953067481,0.0021829312092240586,0.016484967582733483,16,0.5553833822660563,0.5158057746564008,0.16410064237933475,1.1157818583317685,16,0.25844567854183154,0.2527065657662065,0.08330682844257213,0.4978313184365388
Boston,50,batch,tail,shared,0.01,16,3.132508769340347e-05,2.8629865264520047e-05,1.0234860237687826e-05,7.003521546721459e-05,16,0.0007794446173588717,0.0007011788606231796,0.00020937375437092868,0.0015957013601275388,16,0.059231262397113044,0.055016791251205614,0.01746546947453779,0.11667119999795526,16,0.02722023153148183,0.026192295256297408,0.008906094758684988,0.05123358404177576
Boston,50,batch,tail,shared,0.025,16,7.831271923350869e-05,7.157466316130013e-05,2.5587150594219567e-05,0.00017508803866803647,16,0.0019486115433971795,0.001752947151557949,0.0005234343859273217,0.003989253400318847,16,0.14807815599278262,0.13754197812801405,0.04366367368634447,0.29167799999488814,16,0.06805057882870458,0.06548073814074352,0.02226523689671247,0.12808396010443943
Boston,50,batch,tail,shared,0.05,16,0.00015662543846701739,0.00014314932632260026,5.1174301188439133e-05,0.00035017607733607293,16,0.003897223086794359,0.003505894303115898,0.0010468687718546434,0.007978506800637695,16,0.29615631198556525,0.2750839562560281,0.08732734737268893,0.5833559999897763,16,0.13610115765740916,0.13096147628148705,0.04453047379342494,0.25616792020887885
Boston,50,batch,tail,shared,0.1,16,0.00031325087693403477,0.0002862986526452005,0.00010234860237687827,0.0007003521546721459,16,0.007794446173588718,0.007011788606231796,0.002093737543709287,0.01595701360127539,16,0.5923126239711305,0.5501679125120562,0.17465469474537787,1.1667119999795525,16,0.2722023153148183,0.2619229525629741,0.08906094758684988,0.5123358404177577
Boston,50,batch,tail,temporal,0.01,16,3.132508769340347e-05,2.8629865264520047e-05,1.0234860237687826e-05,7.003521546721459e-05,16,1.0549471158315694e-05,9.85570660238205e-06,3.1355369208638122e-06,2.1391361730381738e-05,16,0.04827182024947267,0.047984242455762265,0.014506445722361858,0.0980200041173525,16,0.023285426192185335,0.024770011405977756,0.007508109252601868,0.044239219025582185
Boston,50,batch,tail,temporal,0.025,16,7.831271923350869e-05,7.157466316130013e-05,2.5587150594219567e-05,0.00017508803866803647,16,2.6373677895789236e-05,2.463926650595512e-05,7.83884230215953e-06,5.347840432595435e-05,16,0.12067955062368169,0.11996060613940565,0.036266114305904644,0.24505001029338125,16,0.058213565480463345,0.06192502851494439,0.018770273131504672,0.11059804756395547
Boston,50,batch,tail,temporal,0.05,16,0.00015662543846701739,0.00014314932632260026,5.1174301188439133e-05,0.00035017607733607293,16,5.274735579157847e-05,4.927853301191024e-05,1.567768460431906e-05,0.0001069568086519087,16,0.24135910124736337,0.2399212122788113,0.07253222861180929,0.4901000205867625,16,0.11642713096092669,0.12385005702988879,0.037540546263009344,0.22119609512791094
Boston,50,batch,tail,temporal,0.1,16,0.00031325087693403477,0.0002862986526452005,0.00010234860237687827,0.0007003521546721459,16,0.00010549471158315694,9.855706602382048e-05,3.135536920863812e-05,0.0002139136173038174,16,0.48271820249472674,0.4798424245576226,0.14506445722361858,0.980200041173525,16,0.23285426192185338,0.24770011405977757,0.07508109252601869,0.4423921902558219
CBBT,0,accum4,amp_true,excess,0.0001,4,1.2678107217652724e-06,1.3091461383737624e-06,9.277287055738271e-07,1.5252219047397377e-06,4,1.5028418253372701e-06,1.5209225917058665e-06,1.1777686424797937e-06,1.7917534754575537e-06,4,0.0027812231246381832,0.0028446246746968206,0.002169387370895998,0.0032662557782630938,4,0.0008792306488775302,0.0008932710066596012,0.0008096052257982173,0.000920775356392701
CBBT,0,accum4,amp_true,excess,0.0003,4,3.8034321652958165e-06,3.927438415121287e-06,2.783186116721481e-06,4.575665714219212e-06,4,4.508525476011809e-06,4.562767775117598e-06,3.5333059274393807e-06,5.37526042637266e-06,4,0.008343669373914548,0.00853387402409046,0.006508162112687994,0.00979876733478928,4,0.00263769194663259,0.0026798130199788034,0.0024288156773946516,0.0027623260691781028
CBBT,0,accum4,amp_true,excess,0.0007,4,8.874675052356905e-06,9.164022968616337e-06,6.494100939016789e-06,1.0676553333178162e-05,4,1.051989277736089e-05,1.0646458141941064e-05,8.244380497358557e-06,1.2542274328202876e-05,4,0.01946856187246728,0.01991237272287774,0.015185711596271986,0.022863790447841655,4,0.006154614542142712,0.006252897046617209,0.005667236580587521,0.006445427494748907
CBBT,0,accum4,amp_true,excess,0.001,4,1.2678107217652724e-05,1.3091461383737623e-05,9.27728705573827e-06,1.5252219047397375e-05,4,1.50284182533727e-05,1.5209225917058664e-05,1.1777686424797937e-05,1.7917534754575536e-05,4,0.02781223124638183,0.028446246746968204,0.02169387370895998,0.032662557782630934,4,0.008792306488775303,0.008932710066596013,0.008096052257982173,0.00920775356392701
CBBT,0,accum4,amp_true,excess,0.003,4,3.803432165295817e-05,3.927438415121288e-05,2.783186116721481e-05,4.575665714219212e-05,4,4.50852547601181e-05,4.5627677751175984e-05,3.533305927439381e-05,5.375260426372661e-05,4,0.0834366937391455,0.08533874024090461,0.06508162112687994,0.09798767334789281,4,0.026376919466325907,0.026798130199788037,0.02428815677394652,0.027623260691781032
CBBT,0,accum4,amp_true,full,0.0001,4,1.2678107217652724e-06,1.3091461383737624e-06,9.277287055738271e-07,1.5252219047397377e-06,4,1.5028418253372701e-06,1.5209225917058665e-06,1.1777686424797937e-06,1.7917534754575537e-06,4,8.807418484691257e-06,9.002246361044091e-06,6.859393095115912e-06,1.0365788121560933e-05,4,4.526661264112581e-06,4.62585217391736e-06,3.4993931127262515e-06,5.355547595889354e-06
CBBT,0,accum4,amp_true,full,0.0003,4,3.8034321652958165e-06,3.927438415121287e-06,2.783186116721481e-06,4.575665714219212e-06,4,4.508525476011809e-06,4.562767775117598e-06,3.5333059274393807e-06,5.37526042637266e-06,4,2.6422255454073766e-05,2.700673908313227e-05,2.0578179285347736e-05,3.10973643646828e-05,4,1.3579983792337742e-05,1.3877556521752079e-05,1.0498179338178753e-05,1.6066642787668058e-05
CBBT,0,accum4,amp_true,full,0.0007,4,8.874675052356905e-06,9.164022968616337e-06,6.494100939016789e-06,1.0676553333178162e-05,4,1.051989277736089e-05,1.0646458141941064e-05,8.244380497358557e-06,1.2542274328202876e-05,4,6.16519293928388e-05,6.301572452730864e-05,4.801575166581138e-05,7.256051685092653e-05,4,3.1686628848788066e-05,3.238096521742152e-05,2.4495751789083757e-05,3.748883317122547e-05
CBBT,0,accum4,amp_true,full,0.001,4,1.2678107217652724e-05,1.3091461383737623e-05,9.27728705573827e-06,1.5252219047397375e-05,4,1.50284182533727e-05,1.5209225917058664e-05,1.1777686424797937e-05,1.7917534754575536e-05,4,8.807418484691257e-05,9.00224636104409e-05,6.859393095115912e-05,0.00010365788121560933,4,4.5266612641125815e-05,4.62585217391736e-05,3.4993931127262515e-05,5.355547595889353e-05
CBBT,0,accum4,amp_true,full,0.003,4,3.803432165295817e-05,3.927438415121288e-05,2.783186116721481e-05,4.575665714219212e-05,4,4.50852547601181e-05,4.5627677751175984e-05,3.533305927439381e-05,5.375260426372661e-05,4,0.0002642225545407377,0.00027006739083132274,0.00020578179285347736,0.000310973643646828,4,0.00013579983792337742,0.0001387755652175208,0.00010498179338178754,0.0001606664278766806
CBBT,0,accum4,amp_true,shared,0.0001,4,1.2678107217652724e-06,1.3091461383737624e-06,9.277287055738271e-07,1.5252219047397377e-06,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,shared,0.0003,4,3.8034321652958165e-06,3.927438415121287e-06,2.783186116721481e-06,4.575665714219212e-06,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,shared,0.0007,4,8.874675052356905e-06,9.164022968616337e-06,6.494100939016789e-06,1.0676553333178162e-05,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,shared,0.001,4,1.2678107217652724e-05,1.3091461383737623e-05,9.27728705573827e-06,1.5252219047397375e-05,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,shared,0.003,4,3.803432165295817e-05,3.927438415121288e-05,2.783186116721481e-05,4.575665714219212e-05,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,temporal,0.0001,4,1.2678107217652724e-06,1.3091461383737624e-06,9.277287055738271e-07,1.5252219047397377e-06,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,temporal,0.0003,4,3.8034321652958165e-06,3.927438415121287e-06,2.783186116721481e-06,4.575665714219212e-06,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,temporal,0.0007,4,8.874675052356905e-06,9.164022968616337e-06,6.494100939016789e-06,1.0676553333178162e-05,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,temporal,0.001,4,1.2678107217652724e-05,1.3091461383737623e-05,9.27728705573827e-06,1.5252219047397375e-05,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,amp_true,temporal,0.003,4,3.803432165295817e-05,3.927438415121288e-05,2.783186116721481e-05,4.575665714219212e-05,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,body,excess,1.0,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,0,accum4,body,full,1.0,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.16097738775303902,0.16330342279528715,0.1426172948517792,0.17468541056980266,4,0.9471072848768174,0.946262312786623,0.9357259592142211,0.9601785547198023,4,0.4863968457891984,0.4861467274090708,0.48344851857982507,0.4898454097588269
CBBT,0,accum4,body,shared,1.0,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.1051888210269497,0.10669587455619298,0.09332012377799029,0.11404341121742252,4,0.9473817949174105,0.9464673463589295,0.9360871522822074,0.9605053346695753,4,0.4864890514582886,0.4862406082793027,0.4835557919587103,0.4899191973158385
CBBT,0,accum4,body,temporal,1.0,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.004297081892954092,0.0043578257217007366,0.00381543723118556,0.004657238897229336,4,0.9471594886751558,0.9462063379806198,0.9358774197578501,0.9603478589815335,4,0.48643331347167185,0.48617466120973507,0.4835025344413627,0.4898813970258546
